ASSOC_ID,FEATURE,DRUG_ID,DRUG_NAME,DRUG_TARGET,N_FEATURE_neg,N_FEATURE_pos,FEATURE_pos_logIC50_MEAN,FEATURE_neg_logIC50_MEAN,FEATURE_delta_MEAN_IC50,FEATURE_IC50_effect_size,FEATURE_neg_Glass_delta,FEATURE_pos_Glass_delta,FEATURE_neg_IC50_sd,FEATURE_pos_IC50_sd,FEATURE_IC50_T_pval,ANOVA_FEATURE_pval,ANOVA_TISSUE_pval,ANOVA_MSI_pval,ANOVA_MEDIA_pval,ANOVA_FEATURE_FDR
1,United States,2,Number US People Killed,Hijacking,13625,76,0.6447368421052632,0.0015412844036697248,0.6431955577015934,4.647568574827417,9.040088728717297,0.40053140045665553,0.07114925273447585,1.605855513371163,0.0,0.0,,,,0.0
2,North Kordofan,6,Number US Wounded,Hijacking,13684,3,6.333333333333333,0.0022654194679918153,6.331067913865342,41.42842353500394,83.35798570206198,0.5771437522623091,0.07595034669496259,10.96965511460289,0.0,0.0,,,,0.0
3,Al-Qaida,5,Number Wounded,Hijacking,14433,5,820.6,3.3779533014619276,817.2220466985381,24.662012911683735,54.78891916162245,0.4597119131859887,14.915827127156962,1777.6829863617415,0.0,0.0,,,,0.0
4,Al-Qaida,2,Number US People Killed,Hijacking,13696,5,2.4,0.004234813084112149,2.3957651869158876,17.226741241918255,22.910549210732896,0.44642448467261786,0.10457039527422347,5.366563145999495,3.34650679752504e-308,3.346506797520454e-308,,,,3.8275671496640196e-303
5,Assassination,3,Success,Hijacking,15900,1650,75.15151515151516,94.57232704402516,-19.420811892510002,0.7672623292923497,0.8571658316508516,0.44927981857793736,22.657006585419587,43.22653965179395,9.626513158210415e-189,9.626513158867541e-189,,,,8.8082595403638e-184
6,Huambo,4,Damaged Property Value,Hijacking,4783,4,3032500.0,11433.585626150953,3021066.414373849,14.004105797366357,19.442111379529983,0.5053338508275402,155387.7742699612,5978357.494607807,7.400220765108593e-160,7.400220765136285e-160,,,,5.642668333416417e-155
7,Orange Free State,4,Damaged Property Value,Hijacking,4781,6,2337666.6666666665,11041.798797297637,2326624.8678693688,10.688548243717594,11.086699571308136,1.2920812107556094,209857.30269904362,1800680.0567193124,3.709563126816309e-141,3.7095631268844435e-141,,,,2.4244644722137616e-136
8,Zinder,2,Number US People Killed,Hijacking,13697,4,1.75,0.00459954734613419,1.7454004526538658,12.176739050358098,13.057676251927242,0.4986858436153902,0.1336685348127125,3.5,3.031441230451611e-128,3.031441230439401e-128,,,,1.7336054536575323e-123
9,Target type Unknown,3,Success,Hijacking,17295,255,55.68627450980392,93.29285920786354,-37.60658469805962,1.4721487792058268,1.5033441954515225,0.7555573742626297,25.015285795389428,49.77330111397691,1.1935120766679662e-118,1.1935120766616214e-118,,,,6.067019723029909e-114
10,United States,6,Number US Wounded,Hijacking,13617,70,0.4857142857142857,0.0011750018359403687,0.48453928387834533,2.7544928655672676,8.162406357792625,0.20770972427483303,0.05936230844666992,2.3327713017288625,9.31349504079221e-115,9.31349504079378e-115,,,,4.260923981163154e-110
11,Armed Assault,1,Number People Killed,Hijacking,9582,6355,7.827852084972463,2.9889375913170526,4.838914493655411,0.2629914324827297,0.36648199237399454,0.19986962382998114,13.20368966101151,24.210354734902726,5.9970772759877225e-59,5.997077275978373e-59,,,,2.4942389579637326e-54
12,Tigray Peoples Liberation Front (TPLF),7,Number Kidnapped Hostage,Hijacking,2225,8,519.375,-0.6764044943820224,520.051404494382,5.658460352512176,10.98087608187012,0.36962890108335444,47.35973711177821,1406.9554706630097,1.7605855354860013e-54,1.7605855354881668e-54,,,,6.712232354048635e-50
13,Private Citizens & Property,3,Success,Hijacking,10965,6585,96.50721336370539,90.48791609667123,6.019297267034162,0.23353708643216967,0.20516007901441857,0.32782864380378635,29.339515250484613,18.36110840466052,2.0464886110356452e-50,2.0464886110755482e-50,,,,7.20206568897741e-46
14,Government (General),3,Success,Hijacking,15443,2107,84.85999050783104,93.82244382568153,-8.962453317850489,0.34772376884716566,0.3722640713700894,0.24998229973308883,24.075525969682936,35.852351656176786,2.273721524850174e-50,2.2737215248189576e-50,,,,7.430197125747664e-46
